timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2020-11-12T00:00:00Z,0.32040164,0.33262312,0.31332510,0.31737579,4597841.95,0.32124479,0.33568626,0.31611271,0.31807007,595165.00,595165,13512,1916134,2073029
2020-11-11T00:00:00Z,0.30890514,0.34073344,0.30890514,0.32066524,5802902.20,0.30882526,0.34426976,0.30882526,0.32131844,745983.00,745983,10560,2592259,2454098
2020-11-10T00:00:00Z,0.29785200,0.31289065,0.29277446,0.30893050,3492600.21,0.29781209,0.31307780,0.29285947,0.30940174,423924.35,423924,10696,1502382,1555597
2020-11-09T00:00:00Z,0.30327749,0.30626522,0.29468899,0.29792288,2558514.62,0.30404592,0.30701310,0.29487394,0.29840812,301797.42,301797,4550,1353992,898174
2020-11-08T00:00:00Z,0.29162522,0.31065382,0.29162522,0.30334336,1880024.37,0.29166431,0.31230615,0.29166431,0.30363528,243168.20,243168,2792,848064,785999
2020-11-07T00:00:00Z,0.30670065,0.30670065,0.28920982,0.29176649,3543589.96,0.30701871,0.30701871,0.28869802,0.29181346,456497.99,456497,5234,1612776,1469080
2020-11-06T00:00:00Z,0.29501701,0.30937172,0.29002019,0.30628557,3074031.18,0.29529657,0.31025557,0.28905218,0.30651380,437697.15,437697,6137,1462445,1167751
2020-11-05T00:00:00Z,0.28485507,0.31113447,0.28485507,0.29418151,2611272.06,0.28544403,0.31515209,0.28544403,0.29490010,361813.25,361813,5259,1377561,866637
2020-11-04T00:00:00Z,0.29069654,0.29834943,0.28217824,0.28509210,2296766.48,0.29085027,0.29880627,0.28307962,0.28534652,287280.06,287280,9089,1153774,846622
2020-11-03T00:00:00Z,0.28617155,0.29495223,0.28312860,0.28988985,2928093.81,0.28710231,0.29748309,0.28710231,0.29047689,419226.87,419226,5977,1366814,1136074
2020-11-02T00:00:00Z,0.29946311,0.30100498,0.28337427,0.28594202,2904449.35,0.30028252,0.30164563,0.28373415,0.28671939,196276.69,196276,4488,1658250,1045433
2020-11-01T00:00:00Z,0.30300254,0.30429627,0.29846532,0.29979506,1465413.09,0.30393490,0.30546704,0.29871867,0.30050905,83912.31,83912,1280,621144,759075
2020-10-31T00:00:00Z,0.30282105,0.31005270,0.30041695,0.30169098,1832102.87,0.30472958,0.31243633,0.30221968,0.30360030,177965.42,177965,1280,907412,745443
2020-10-30T00:00:00Z,0.30156338,0.31448463,0.30076725,0.30437162,2482147.99,0.30174044,0.31625502,0.30132452,0.30471782,324322.70,324322,2007,1179445,976372
2020-10-29T00:00:00Z,0.30892118,0.31806020,0.29961728,0.30241031,2173928.35,0.30901423,0.31997063,0.29921432,0.30271863,231103.90,231103,4132,968971,969720
2020-10-28T00:00:00Z,0.31060491,0.32498453,0.29510562,0.30864332,4790220.53,0.31121510,0.32673543,0.29218838,0.30826604,626950.60,626950,2549,2386534,1774185
2020-10-27T00:00:00Z,0.30439430,0.32436248,0.30439430,0.31022734,4181336.30,0.30443442,0.32692826,0.30443442,0.31091713,291497.67,291497,1589,1650960,2237287
2020-10-26T00:00:00Z,0.30859694,0.31778434,0.30128030,0.30424870,4362980.87,0.30967843,0.31741478,0.30211296,0.30459787,224033.87,224033,6912,1198008,2934025
2020-10-25T00:00:00Z,0.31113589,0.31295761,0.30375884,0.30780948,1685137.29,0.31191467,0.31243583,0.30486953,0.30826132,134076.36,134076,2331,772440,776289
2020-10-24T00:00:00Z,0.31623169,0.32140719,0.30832262,0.31171223,1913428.73,0.31652923,0.32271165,0.30801311,0.31195022,264625.36,264625,2267,692348,954186
2020-10-23T00:00:00Z,0.31514072,0.32861111,0.31059248,0.31600583,3099639.12,0.31538789,0.32862196,0.31104030,0.31634065,502690.64,502690,3074,1048988,1544885
2020-10-22T00:00:00Z,0.31168765,0.31951930,0.30980655,0.31465401,2651716.53,0.31294988,0.32093338,0.31092858,0.31586601,386229.81,386229,1585,1141900,1122001
2020-10-21T00:00:00Z,0.30957941,0.33157283,0.30713050,0.31205330,3139915.19,0.30965723,0.33332083,0.30657839,0.31272020,491732.44,491732,2638,1532253,1113290
2020-10-20T00:00:00Z,0.31503718,0.32316588,0.30512813,0.30807182,3233782.18,0.32085999,0.32633080,0.30702975,0.30941260,562054.52,562054,218,1454718,1216790
2020-10-19T00:00:00Z,0.31054227,0.32915318,0.31054227,0.31714993,2852556.03,0.31353913,0.33380216,0.31353913,0.32064277,387529.79,387529,641,1050824,1413559
2020-10-18T00:00:00Z,0.31610080,0.32100253,0.31194658,0.31282138,829240.89,0.31756967,0.32293957,0.31372917,0.31372917,67889.12,67889,593,416398,344359
2020-10-17T00:00:00Z,0.31738324,0.31852758,0.31188257,0.31555880,1117529.20,0.31959000,0.32063070,0.31472046,0.31790290,142173.38,142173,1091,554607,419656
2020-10-16T00:00:00Z,0.31834037,0.31834037,0.30137982,0.31238547,2317625.62,0.32513388,0.32513388,0.30843142,0.31964505,358138.29,358138,1383,1024622,933481
2020-10-15T00:00:00Z,0.31917271,0.32915436,0.31708423,0.32384758,1954502.28,0.32062920,0.33067834,0.31962117,0.32572565,265061.54,265061,803,957880,730756
2020-10-14T00:00:00Z,0.31694375,0.33593870,0.31566025,0.32011930,4939948.10,0.31743948,0.33683168,0.31615103,0.32037857,684821.64,684821,1903,1413844,2839378
2020-10-13T00:00:00Z,0.32658264,0.32737159,0.31182702,0.31723598,2799487.82,0.32757503,0.32853094,0.31216733,0.31800331,645590.96,645590,1168,956561,1196166
2020-10-12T00:00:00Z,0.32131853,0.32924578,0.31524624,0.32614180,3033033.24,0.32237008,0.32994523,0.31748576,0.32717646,439665.73,439665,7021,1264347,1321997
2020-10-11T00:00:00Z,0.30816105,0.32616746,0.30252717,0.32138659,2655861.91,0.30845621,0.32651848,0.30330950,0.32196770,440719.74,440719,8758,958665,1247718
2020-10-10T00:00:00Z,0.31802105,0.32446505,0.29960082,0.30815382,2445620.55,0.31858306,0.32563259,0.29919330,0.30845835,470392.80,470392,3318,929534,1042374
2020-10-09T00:00:00Z,0.30119929,0.31773215,0.30119929,0.31680088,2147511.61,0.30152320,0.31842846,0.30152320,0.31754455,292132.29,292132,997,1037008,817373
2020-10-08T00:00:00Z,0.30389710,0.31210878,0.29810560,0.30181092,1809812.58,0.30431326,0.31341767,0.29898756,0.30182985,204733.74,204733,2174,857926,744978
2020-10-07T00:00:00Z,0.29408308,0.30402910,0.28901259,0.30342140,1945949.21,0.29388936,0.30452846,0.29001694,0.30420835,213010.38,213010,5656,973034,754247
2020-10-06T00:00:00Z,0.31082837,0.31738628,0.29194321,0.29477729,2031324.22,0.31076479,0.31713758,0.29176233,0.29473516,224082.94,224082,5366,842477,959397
2020-10-05T00:00:00Z,0.30158974,0.32784792,0.30158974,0.31029215,2914116.71,0.30155804,0.32892243,0.30155804,0.31037336,413289.81,413289,7475,1039946,1453404
2020-10-04T00:00:00Z,0.31053415,0.31447051,0.29474529,0.30185311,1513691.04,0.31050095,0.31464966,0.29938163,0.30162379,155621.00,155621,2404,634804,720860
2020-10-03T00:00:00Z,0.32867435,0.33234240,0.30769843,0.30991310,3567133.47,0.32926145,0.33300910,0.30809939,0.31042148,393709.63,393709,3562,950273,2219587
2020-10-02T00:00:00Z,0.31759330,0.33883209,0.29254625,0.32914130,5975033.64,0.31749935,0.33924293,0.29312197,0.32919364,709868.61,709868,10997,1939907,3314259
2020-10-01T00:00:00Z,0.33461076,0.33461076,0.31347996,0.31777182,2570441.47,0.33479907,0.33479907,0.31361978,0.31765553,304860.88,304860,4743,986821,1274015
2020-09-30T00:00:00Z,0.33410620,0.34405125,0.32810272,0.33452933,2251990.96,0.33413012,0.34487831,0.32859928,0.33452873,380748.17,380748,6752,964755,899734
2020-09-29T00:00:00Z,0.32268893,0.36010870,0.32268893,0.33359764,8877066.56,0.32252775,0.36055427,0.32252775,0.33411146,1254444.56,1254444,37903,2861372,4723346
2020-09-28T00:00:00Z,0.31300483,0.34254239,0.30799187,0.32092541,3710062.98,0.31434115,0.34286863,0.30876351,0.32191376,669594.19,669594,16047,1638254,1386166
2020-09-27T00:00:00Z,0.31530012,0.31866753,0.31159211,0.31322294,1235901.87,0.31532300,0.31877212,0.31208836,0.31338199,239377.35,239377,1874,579950,414699
2020-09-26T00:00:00Z,0.32404334,0.32666363,0.31032843,0.31532559,1937338.78,0.32427386,0.32676929,0.31055964,0.31539033,601665.82,601665,19727,766774,549170
2020-09-25T00:00:00Z,0.30336759,0.34174606,0.28966743,0.32430288,5011956.72,0.30362996,0.34272874,0.28976255,0.32464534,1102258.51,1102258,19597,2173059,1717041
2020-09-24T00:00:00Z,0.29124838,0.30658592,0.29124838,0.30336739,2043454.10,0.29140805,0.30713650,0.29140805,0.30359262,302813.35,302813,2243,1091574,646822
2020-09-23T00:00:00Z,0.30059116,0.30059116,0.28793902,0.29096185,1330508.91,0.30086592,0.30086592,0.28768332,0.29106542,186969.21,186969,4198,738246,401094
2020-09-22T00:00:00Z,0.28916287,0.30610978,0.28916287,0.30090300,1967764.58,0.28934113,0.30658995,0.28934113,0.30121118,570776.80,570776,3346,893363,500277
2020-09-21T00:00:00Z,0.30940474,0.30940474,0.28609973,0.28860523,3322901.38,0.31014798,0.31014798,0.28650304,0.28932007,666667.82,666667,5015,1707685,943531
2020-09-20T00:00:00Z,0.31415303,0.32535595,0.30265885,0.30639087,2839176.31,0.31790635,0.32616238,0.30628243,0.31010549,659742.05,659742,9553,1344045,825835
2020-09-19T00:00:00Z,0.31757355,0.32707586,0.30644222,0.31517543,2435981.88,0.32036954,0.32772196,0.30854202,0.31796569,709636.10,709636,5746,1093096,627502
2020-09-18T00:00:00Z,0.30734643,0.32589385,0.30439095,0.31506545,3600117.20,0.31231288,0.33158840,0.30915420,0.32042602,829042.06,829042,10078,1705013,1055983
2020-09-17T00:00:00Z,0.32086890,0.33242399,0.31052630,0.31227419,4009553.51,0.32068351,0.33161849,0.31039316,0.31225311,600028.57,600028,1011,2147017,1261496
2020-09-16T00:00:00Z,0.33449823,0.37229946,0.31766997,0.32061476,12573490.51,0.33438653,0.36907650,0.31799552,0.32051669,1800712.87,1800712,60191,6506306,4206279
2020-09-15T00:00:00Z,0.31950870,0.35525785,0.30339262,0.33457954,8541671.71,0.31957772,0.35467929,0.30234602,0.33471711,2504035.83,2504035,23668,3808339,2205628
2020-09-14T00:00:00Z,0.30915501,0.33267900,0.30915501,0.31995664,2642117.01,0.30911213,0.33337602,0.30911213,0.32035269,510599.77,510599,936,1334239,796341
2020-09-13T00:00:00Z,0.32927051,0.34144997,0.30251336,0.30915456,4165726.56,0.32925430,0.34108787,0.30274132,0.30914964,1405428.62,1405428,5464,1456486,1298347
2020-09-12T00:00:00Z,0.33881339,0.34166728,0.32177920,0.32928625,4000831.37,0.33914456,0.34209812,0.32245412,0.32935042,1044410.85,1044410,869,1800689,1154861
2020-09-11T00:00:00Z,0.34968074,0.36077912,0.31913982,0.33853423,4597937.49,0.34995813,0.36099562,0.31930229,0.33853736,1033816.60,1033816,11561,1911461,1641098
2020-09-10T00:00:00Z,0.31689360,0.38722642,0.31689360,0.34922993,8084504.32,0.31661063,0.38723761,0.31661063,0.34904176,1730915.17,1730915,16791,3613134,2723663
2020-09-09T00:00:00Z,0.31678781,0.32799279,0.31078281,0.31658493,3866214.07,0.31657734,0.32785530,0.31169774,0.31650411,412398.44,412398,20644,1757960,1675210
2020-09-08T00:00:00Z,0.32610575,0.33047926,0.31172945,0.31728469,4848678.90,0.32594780,0.33007341,0.31263174,0.31729637,601580.47,601580,20027,2274348,1952722
2020-09-07T00:00:00Z,0.33344315,0.34370231,0.31863890,0.32619579,6226443.69,0.33302304,0.34399530,0.32072992,0.32613081,920131.57,920131,21630,2878654,2406027
2020-09-06T00:00:00Z,0.32797602,0.33667172,0.31396776,0.33328540,5406832.30,0.32708574,0.33573973,0.31449297,0.33266049,947309.92,947309,47996,2692652,1718873
2020-09-05T00:00:00Z,0.36970530,0.36970530,0.32464124,0.32719958,5925610.95,0.36913353,0.36913353,0.32501859,0.32684968,1139723.81,1139723,81062,2881847,1822977
2020-09-04T00:00:00Z,0.37756714,0.39031526,0.36306665,0.36993212,6815967.04,0.37616237,0.38993602,0.36332566,0.36950681,925611.38,925611,29082,3658067,2203205
2020-09-03T00:00:00Z,0.44270754,0.44270754,0.37304346,0.37753987,8685784.83,0.44311219,0.44311219,0.37326032,0.37682197,1400822.51,1400822,97923,4253631,2933407
2020-09-02T00:00:00Z,0.48018013,0.48018013,0.42336502,0.44419407,9204069.61,0.47996009,0.47996009,0.42283634,0.44430359,1093094.14,1093094,12174,5313498,2785302
2020-09-01T00:00:00Z,0.51029640,0.52445045,0.47210368,0.48120257,10949439.73,0.51088920,0.52551892,0.47229879,0.48184500,1495365.00,1495365,19849,5730357,3703868
2020-08-31T00:00:00Z,0.53378315,0.53574353,0.50729695,0.51064734,8646406.24,0.53447996,0.53447996,0.50822188,0.51067142,884391.20,884391,17319,5006803,2737891
2020-08-30T00:00:00Z,0.53828362,0.56884172,0.51674793,0.53348251,10793450.48,0.53838641,0.56903482,0.50656406,0.53375583,1142345.57,1142345,26288,5800791,3824025
2020-08-29T00:00:00Z,0.56646863,0.56858252,0.51353733,0.53833168,13837987.82,0.56701883,0.56764327,0.51411803,0.53835371,1121295.26,1121295,15678,7842140,4858874
2020-08-28T00:00:00Z,0.50489431,0.57120734,0.50489431,0.56499119,17453707.09,0.50532530,0.57004740,0.50532530,0.56578644,2487782.78,2487782,54052,8307179,6604692
2020-08-27T00:00:00Z,0.49967330,0.51860465,0.47312033,0.50477031,13014056.46,0.50049324,0.52059956,0.47387036,0.50449386,1199627.52,1199627,32590,6963175,4818662
2020-08-26T00:00:00Z,0.46261027,0.49876820,0.46261027,0.49845067,9872369.56,0.46251924,0.50057647,0.46251924,0.50057647,756990.46,756990,23384,5461117,3630877
2020-08-25T00:00:00Z,0.53109738,0.53109738,0.45183202,0.46244388,12845538.57,0.53297892,0.53297892,0.45233745,0.46287273,1039228.16,1039228,33498,7068958,4703853
2020-08-24T00:00:00Z,0.48142560,0.52907948,0.48142560,0.52867187,11149657.23,0.48433139,0.53300115,0.48433139,0.53300115,1340329.58,1340329,14649,4860097,4934580
2020-08-23T00:00:00Z,0.46963410,0.50079847,0.45358764,0.48344230,11107420.72,0.47007258,0.51246449,0.45557581,0.48436988,1520027.21,1520027,34669,6283273,3269450
2020-08-22T00:00:00Z,0.43154999,0.49896394,0.42101702,0.46828949,10984972.42,0.43259703,0.50162099,0.42348724,0.46997040,2047251.70,2047251,37657,3880859,5019203
2020-08-21T00:00:00Z,0.51615581,0.51615581,0.41714386,0.43260471,19783128.18,0.51624135,0.51624135,0.41628246,0.43222225,4057917.67,4057917,33043,9971371,5720795
2020-08-20T00:00:00Z,0.51100090,0.54702840,0.50936687,0.51608144,28321984.84,0.50847657,0.54555949,0.50847657,0.51579092,3718479.46,3718479,8226,20108976,4486302
2020-08-19T00:00:00Z,0.55441644,0.62833148,0.49280721,0.50926629,59639249.49,0.54693823,0.59879874,0.49408560,0.50917939,9106926.72,9106926,304078,33704051,16524192
2020-08-18T00:00:00Z,0.57007678,0.57007678,0.52408678,0.56246917,25002904.67,,,,,,,49793,20360426,4592684
2020-08-17T00:00:00Z,0.60405990,0.60809115,0.54473989,0.56976949,20642498.56,,,,,,,77347,15801998,4763152
2020-08-16T00:00:00Z,0.51523474,0.61661708,0.51232268,0.60352855,32434467.51,,,,,,,88757,25321802,7023907
2020-08-15T00:00:00Z,0.52319772,0.52481516,0.50391892,0.51676030,23750096.21,,,,,,,25780,20776278,2948037
2020-08-14T00:00:00Z,0.51958984,0.54687660,0.51254153,0.52084085,27613447.49,,,,,,,35314,22655422,4922709
2020-08-13T00:00:00Z,0.56438741,0.59168397,0.51884658,0.52031982,36882695.86,,,,,,,44255,31387115,5451324
2020-08-12T00:00:00Z,0.42990794,0.57677807,0.42990794,0.56184544,32997048.92,,,,,,,,24673402,8323646
2020-08-11T00:00:00Z,0.56981447,0.57592007,0.48906352,0.51983754,34440986.32,,,,,,,,25198012,9242974
2020-08-10T00:00:00Z,0.43690806,0.61850552,0.40316504,0.57224490,45867915.38,,,,,,,,27162434,18705480
2020-08-09T00:00:00Z,0.36264824,0.44429984,0.35818725,0.43645193,18025825.55,,,,,,,,11862333,6163492
2020-08-08T00:00:00Z,0.33562888,0.42107169,0.33562888,0.36288177,10263831.91,,,,,,,,6530410,3733421
2020-08-07T00:00:00Z,0.34787978,0.35045766,0.33395885,0.33622000,6442740.77,,,,,,,,4818781,1623959
2020-08-06T00:00:00Z,0.34042576,0.36784867,0.33559998,0.34758107,9050884.81,,,,,,,,6501266,2549617
2020-08-05T00:00:00Z,0.32628938,0.36364128,0.32628938,0.34003753,10711842.64,,,,,,,,6673005,4038837